Project ID,Project Name,Registry,ARB Project,Registry + ARB,Scope,Project Type,Methodology / Protocol,Region,Country,State,Project Site Location,Project Developer,Total Credits Issued,Total Credits Retired,Total Credits Remaining,First Year of Project,Issued by Reporting 1996,Issued by Reporting 1997,Issued by Reporting 1998,Issued by Reporting 1999,Issued by Reporting 2000,Issued by Reporting 2001,Issued by Reporting 2002,Issued by Reporting 2003,Issued by Reporting 2004,Issued by Reporting 2005,Issued by Reporting 2006,Issued by Reporting 2007,Issued by Reporting 2008,Issued by Reporting 2009,Issued by Reporting 2010,Issued by Reporting 2011,Issued by Reporting 2012,Issued by Reporting 2013,Issued by Reporting 2014,Issued by Reporting 2015,Issued by Reporting 2016,Issued by Reporting 2017,Issued by Reporting 2018,Issued by Reporting 2019,Issued by Reporting 2020,Issued by Reporting Future Years,Retired 1996,Retired 1997,Retired 1998,Retired 1999,Retired 2000,Retired 2001,Retired 2002,Retired 2003,Retired 2004,Retired 2005,Retired 2006,Retired 2007,Retired 2008,Retired 2009,Retired 2010,Retired 2011,Retired 2012,Retired 2013,Retired 2014,Retired 2015,Retired 2016,Retired 2017,Retired 2018,Retired 2019,Retired 2020,Retired 2021,Retired Year Unknown,Project Owner,Offset Project Operator,Authorized Project Designee,Verifier,Estimated Annual Emission Reductions,Voluntary Status,Project Listed,Project Registered ,ARB ID,Active CCB Status,Project Sector,Registry Documents,Project Website,Issued 1996,Issued 1997,Issued 1998,Issued 1999,Issued 2000,Issued 2001,Issued 2002,Issued 2003,Issued 2004,Issued 2005,Issued 2006,Issued 2007,Issued 2008,Issued 2009,Issued 2010,Issued 2011,Issued 2012,Issued 2013,Issued 2014,Issued 2015,Issued 2016,Issued 2017,Issued 2018,Issued 2019,Issued 2020,Notes,Date project added to database,Year of first issuance
VCS153,"Rick husk based cogeneration plant (5 MW) at Shibzada Ajit Singh Nagar District, Punjab by M/s Nahar Industrial Enterprises limited.",VCS,,VCS,Renewable Energy,Biomass,AMS-I.C.,South Asia,India,,,Nahar Industrial Enterprises Limited,174424,173788,636,2004,0,0,0,0,0,0,0,0,43027,47853,41579,41965,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90658,222,0,0,82908,0,0,0,0,0,0,0,,,,,44820,Registered,,,,,Energy (renewable/non-renewable),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174424,0,0,0,0,0,0,0,0,0,0,,44300,2004
VCS1530,Grouped Project for Commercial Forest Plantations Initiatives in the Department of Vichada,VCS,,VCS,Forestry & Land Use,Afforestation/Reforestation,AR-ACM0003,South America,Colombia,,,Fundaci√≥n Natura,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,39506,Registered,,,,Validation Approved,"Agriculture, Forestry, Land Use",https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
VCS1532,COMACO Landscape Management Project,VCS,,VCS,Forestry & Land Use,REDD+,"VM0015, VM0017",Sub Saharan Africa,Zambia,,,Community Markets for Conservation (COMACO),755031,22827,732204,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61644,136040,236858,277554,42935,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22827,0,0,,,,,122047,Registered,,,,,"Agriculture, Forestry, Land Use",https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214694,540337,0,,44300,2013
VCS1533,Grouped Dairy Manure Separation Projects; Phase I,VCS,,VCS,Agriculture,Solid Waste Separation,AMS-III.Y,North America,United States,,,Green Dream Farm,1020,0,1020,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,906,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1109,Registered,,,,,Waste handling and disposal,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,0,0,,44300,2014
VCS1534,Wind Based Power Generation by Rajasthan Gum Pvt ltd (EKIESL-VCS-March- 16-01),VCS,,VCS,Renewable Energy,Wind,ACM0002,South Asia,India,,,Rajasthan Gum Private Limited,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,67925,Under development,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
VCS1535,Biomass/Biogas based heat and power generation at Everest Starch,VCS,,VCS,Renewable Energy,Biomass,"AMS-I.C., AMS-I.F",South Asia,India,,,Everest Starch (IND) Pvt. Ltd.,144575,46921,97654,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15077,25648,25638,25983,0,0,52229,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6921,29626,4374,0,6000,0,0,,,,,26457,Registered,,,,,Energy (renewable/non-renewable),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15077,42637,34632,0,52229,,44300,2014
VCS1536,Grid Connected Solar Power Project at Rajasthan by Roha Dychem Private Limited,VCS,,VCS,Renewable Energy,Solar - Centralized,ACM0002,South Asia,India,,,Roha Dyechem Private Limited,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,41082,Under validation,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
VCS1537,"6.25 MW grid-connected Sattegala Mini Hydel Scheme at SLS Power Industries Ltd., in Chamarajanagar District, Karnataka",VCS,,VCS,Renewable Energy,Hydropower,AMS-I.D.,South Asia,India,,,Credits transferred from approved GHG program,12884,12884,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,12884,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12572,310,2,0,0,0,0,,,,,12884,Credits Transferred from Approved GHG Program,,,,,Energy (renewable/non-renewable),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12884,0,0,0,0,,44300,2008
VCS1538,ECO2 Rubber Forests Guatemala,VCS,,VCS,Forestry & Land Use,Afforestation/Reforestation,AR-ACM0003,Central America,Guatemala,,,"Produccion, Industrializacion, Comercializacion y Asesor√≠a de Hule Natural, S.A.",157062,147062,10000,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68478,41338,47246,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99816,23641,23605,0,0,,,,,19022,Registered,,,,,"Agriculture, Forestry, Land Use",https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109816,47246,0,,44300,2016
VCS1539,Gangakhed Sugar & Energy Private Ltd (GSEPL) 30 MW Bagasse Based Co-generation Power Project,VCS,,VCS,Renewable Energy,Biomass,ACM0006,South Asia,India,,,Gangakhed Sugar & Energy Private Limited (GSEPL),191137,138861,52276,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19190,30597,25162,29776,55051,31361,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,40535,54121,20205,0,0,,,,,64480,Registered,,,,,Energy (renewable/non-renewable),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86412,49787,29776,25162,0,,44300,2011
VCS154,"Shunchang Yangkou Hydro Power Project, Fujian, China",VCS,,VCS,Renewable Energy,Hydropower,ACM0002,East Asia,China,,,Xiamen HSE Environmental Engineering Consulting,180363,50554,129809,2007,0,0,0,0,0,0,0,0,0,0,0,40755,139608,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,6266,72,41,1341,6146,5600,0,0,0,4635,26453,0,0,0,,,,,147709,Registered,,,,,Energy (renewable/non-renewable),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,40755,0,139608,0,0,0,0,0,0,0,0,0,,44300,2007
VCS1541,Lacandon ‚Äì Forest for life REDD+ Project,VCS,,VCS,Forestry & Land Use,REDD+,VM0015,Central America,Guatemala,,,MULTIPLE PROJECT PROPONENTS,369982,6676,363306,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99564,153260,117158,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2197,730,2865,884,0,0,,,,,238875,Under validation,,,,Under validation and verification,"Agriculture, Forestry, Land Use",https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216722,0,153260,0,,44300,2012
VCS1542,Yunnan Kunming Liangqu Improved Forest Management Project,VCS,,VCS,Forestry & Land Use,Improved Forest Management,VM0010,East Asia,China,,,"Kunming Yuming Investment Development Co., Ltd.",228669,0,228669,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35148,46386,45864,45341,44819,11111,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,54734,Registered,,,,,"Agriculture, Forestry, Land Use",https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147135,0,81534,,44300,2011
VCS1543,Bosques del Uruguay Afforestation through High Quality Timber in Grasslands Project,VCS,,VCS,Forestry & Land Use,Afforestation/Reforestation,AR-ACM0003,South America,Uruguay,,,Agroempresa Forestal S.A.,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11499,Registered,,,,,"Agriculture, Forestry, Land Use",https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
VCS1544,Protection of high conservation value forests by Terneyles Group,VCS,,VCS,Forestry & Land Use,Improved Forest Management,VM0010,Central Asia,Russia,,,JSC Terneyles,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,198125,Under validation,,,,,Agriculture Forestry and Other Land Use,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
VCS1545,One True Measure (Pty) Ltd Solar PV Grouped Project in South Africa,VCS,,VCS,Renewable Energy,Solar - Centralized,Methodology Under Development,Sub Saharan Africa,South Africa,,,One True Measure (Pty) Ltd,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1220,Under validation,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
VCS1546,Usak Wind Power Plant,VCS,,VCS,Renewable Energy,Wind,ACM0002,Middle East,Turkey,,,ARNAZ RES ELEKTRIK URETIM A.Ş.,64422,950,63472,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64422,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,,,,,72408,Registered,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64422,,44300,2015
VCS1547,5MW Biomass Based Cogeneration Project at Sainsons,VCS,,VCS,Renewable Energy,Biomass,ACM0006,South Asia,India,,,MULTIPLE PROJECT PROPONENTS,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,28442,Registered,,,,,Energy (renewable/non-renewable),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
VCS1548,"Energy Efficiency Project by Aquila Technologies, Inc",VCS,,VCS,Industrial Manufacturing,Energy Efficiency,AMS-II.E.,North America,United States,CALIFORNIA,,"Aquila Technologies, Inc",0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,9672,Registration requested,,,,,Energy Demand,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
VCS1549,AAC Block Project By Aerocon Buildwell Pvt. Ltd. (EKIESL- June 2016-02),VCS,,VCS,Industrial Manufacturing,Brick Manufacturing Emission Reductions,AMS-III.Z,South Asia,India,,,Aerocon Buildwell Pvt Ltd,21216,20554,662,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21216,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124,0,19430,0,0,,,,,31332,Registered,,,,,Manufacturing industries,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21216,0,0,,44300,2015
VCS155,Ewald 1/2/7 Utilization of Coal-Mine-Methane,VCS,,VCS,Industrial Manufacturing,Mine Methane Capture,AMS-III.D.,Europe,Germany,,,Carbon-TF B.V.,340139,308658,31481,2003,0,0,0,0,0,0,0,27,96617,159602,31210,52683,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,68000,40469,170121,8769,0,21110,0,0,0,0,,,,,94132,Registered,,,,,Mining/Mineral production,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,340139,0,0,0,0,0,0,0,0,0,0,0,,44300,2003
VCS1550,Uberlandia landfills I and II,VCS,,VCS,Waste Management,Landfill Methane,ACM0001,South America,Brazil,,,MULTIPLE PROJECT PROPONENTS,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,40093,Registered,,,,,Waste handling and disposal,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
VCS1551,Wind Power Project by Rajasthan Gum Private Limited (EKIESL-CDM.September-12-02),VCS,,VCS,Renewable Energy,Wind,AMS-I.D.,South Asia,India,,,Rajasthan Gum Private Limited,44782,33183,11599,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21599,23054,129,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33183,0,0,0,0,0,,,,,24923,Registered,,,,,Energy (renewable/non-renewable),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44782,0,0,0,,44300,2013
VCS1552,"Bundled run-of-river mini hydro power projects at Sungai Sia and Sungai Benus, Pahang, Malaysia",VCS,,VCS,Renewable Energy,Hydropower,AMS-I.D.,South East Asia,Malaysia,,,MULTIPLE PROJECT PROPONENTS,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,35185,Registered,,,,,Energy (renewable/non-renewable),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
VCS1553,Santa Vit√≥ria Cogeneration Project,VCS,,VCS,Renewable Energy,Biomass,ACM0006,South America,Brazil,,,ERB MG Energias S/A,89499,89499,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27577,61922,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27577,61922,0,0,0,0,,,,,27577,Registered,,,,,Energy (renewable/non-renewable),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27577,61922,0,0,,44300,2016
VCS1554,La Mina Hydropower Plant,VCS,,VCS,Renewable Energy,Hydropower,ACM0002,South America,Chile,,,Colbun S.A.,60613,0,60613,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38392,22221,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,97535,Registered,,,,,Energy (renewable/non-renewable),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60613,,44300,2018
VCS1557,Arenal Etapa I-II Hydroelectric Project,VCS,,VCS,Renewable Energy,Hydropower,ACM0002,Central America,Honduras,,,Energias Limpias del Yaguala S.A. de C.V.,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,150881,Registered,,,,,Energy (renewable/non-renewable),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
VCS1558,"Agroforestry and forest restoration for ecological connectivity, poverty reduction and biodiversity conservation in Cerro San Gil, Caribbean Guatemala",VCS,,VCS,Forestry & Land Use,Afforestation/Reforestation,AR-ACM0003,Central America,Guatemala,,,Livelihoods Fund,54782,44667,10115,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54782,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17515,0,18680,8472,0,0,,,,,39499,Registered,,,,,"Agriculture, Forestry, Land Use",https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54782,0,0,0,0,,44300,2016
VCS1559,49.5 MW Wind Power Project by Master Wind Energy Limited in Pakistan,VCS,,VCS,Renewable Energy,Wind,ACM0002,South Asia,Pakistan,,,M/s. Master Wind Energy Limited,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,105255,Registered,,,,,Energy (renewable/non-renewable),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
VCS156,Zhejiang Cixi Wind Farm Project,VCS,,VCS,Renewable Energy,Wind,ACM0002,East Asia,China,,,"Cixi Yangtze River Wind Power Co., Ltd.",32556,32556,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,32556,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,32556,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,99086,Registered,,,,,Energy (renewable/non-renewable),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,32556,0,0,0,0,0,0,0,0,0,0,0,,44300,2008
VCS1560,Tejuva-Chandgarh Wind Project,VCS,,VCS,Renewable Energy,Wind,ACM0002,South Asia,India,,,CLP Wind Farms (India) Private Limited,1843336,853834,989502,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140872,349940,357254,394335,369475,231460,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190200,285200,230827,147607,0,0,,,,,364244,Registered,,,,,Energy (renewable/non-renewable),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383890,464176,253346,741924,,44300,2015
VCS1561,Sustainable Forestry Management Plan Capture and Sequestration Carbon,VCS,,VCS,Forestry & Land Use,REDD+,"VM0007, AR-ACM0003",South America,Brazil,,,Global Servicos de Engenharia,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,99696,Under development,,,,,Agriculture Forestry and Other Land Use,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
VCS1562,Hydroelectric Project Aures Bajo,VCS,,VCS,Renewable Energy,Hydropower,ACM0002,South America,Colombia,,,Aures Bajo S.A E.S.P,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,38148,Under development,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
VCS1563,"Adani Enterprises Limited Solar PV Power Project in Gujarat, India",VCS,,VCS,Renewable Energy,Solar - Centralized,ACM0002,South Asia,India,,,Adani Enterprises Limited,15327,6764,8563,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15327,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,6555,0,0,,,,,15327,Registered,,,,,Energy (renewable/non-renewable),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15327,0,0,0,,44300,2012
VCS1564,"Landfill gas recovery and electricity generation at ‚ÄúMtoni Dumpsite‚Äù, Dar Es Salaam, Tanzania",VCS,,VCS,Waste Management,Landfill Methane,ACM0001,Sub Saharan Africa,Tanzania,,,Credits transferred from approved GHG program,25200,4408,20792,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25200,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4408,0,0,,,,,202271,Credits Transferred from Approved GHG Program,,,,,Waste handling and disposal,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25200,0,0,0,0,,44300,2012
VCS1566,REDD+ Project Resguardo Indigena Unificado Selva de Mataven (RIU SM),VCS,,VCS,Forestry & Land Use,REDD+,VM0007,South America,Colombia,,,MULTIPLE PROJECT PROPONENTS,17117664,17013452,104212,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3615316,0,7097573,0,6404775,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710278,8988274,6314327,573,0,0,,,,,3622352,Registered,,,,,"Agriculture, Forestry, Land Use",https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10712889,0,6404775,0,,44300,2013
VCS1567,Wind Power Project in Rajasthan by LWEPL,VCS,,VCS,Renewable Energy,Wind,ACM0002,South Asia,India,,,Lalpur Wind Energy Private Limited,230788,85715,145073,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12868,49261,53326,54553,51182,9598,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85715,0,0,,,,,73290,Registered,,,,,Energy (renewable/non-renewable),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230788,,44300,2014
VCS1568,"Wind Power Project by ASTRA LIFECARE (INDIA) PRIVATE LIMITED at GUJARAT, INDIA",VCS,,VCS,Renewable Energy,Wind,AMS-I.D.,South Asia,India,,,Multiple Proponents,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,7333,Under validation,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
VCS1569,Karacabey Wind Power Project,VCS,,VCS,Renewable Energy,Wind,ACM0002,Middle East,Turkey,,,Yalova R√ºzgar Enerjisinden Elektrik √úretim Anonim Sirketi,96378,0,96378,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5829,49643,40906,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,56264,Registered,,,,,Energy (renewable/non-renewable),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96378,0,,44300,2016
VCS157,Zhejiang Qushan Wind Farm Project,VCS,,VCS,Renewable Energy,Wind,ACM0002,East Asia,China,,,"Zhejiang Meida Electric Power Development Co., Ltd",32330,32330,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,32330,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,32330,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,81654,Registered,,,,,Energy (renewable/non-renewable),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,32330,0,0,0,0,0,0,0,0,0,0,0,,44300,2008
