Project ID,Project Name,Voluntary Registry,"ARB Project",Voluntary Status,Scope, Type,Methodology / Protocol,Region,Country,State,Project Site Location,Project Developer,"Total Credits Issued","Total Credits Retired",Total Credits Remaining,First Year of Project,Issued by Reporting 1996,Issued by Reporting 1997,Issued by Reporting 1998,Issued by Reporting 1999,Issued by Reporting 2000,Issued by Reporting 2001,Issued by Reporting 2002,Issued by Reporting 2003,Issued by Reporting 2004,Issued by Reporting 2005,Issued by Reporting 2006,Issued by Reporting 2007,Issued by Reporting 2008,Issued by Reporting 2009,Issued by Reporting 2010,Issued by Reporting 2011,Issued by Reporting 2012,Issued by Reporting 2013,Issued by Reporting 2014,Issued by Reporting 2015,Issued by Reporting 2016,Issued by Reporting 2017,Issued by Reporting 2018,Issued by Reporting 2019,Issued by Reporting 2020,Issued by Reporting 2021,Retired 1996,Retired 1997,Retired 1998,Retired 1999,Retired 2000,Retired 2001,Retired 2002,Retired 2003,Retired 2004,Retired 2005,Retired 2006,Retired 2007,Retired 2008,Retired 2009,Retired 2010,Retired 2011,Retired 2012,Retired 2013,Retired 2014,Retired 2015,Retired 2016,Retired 2017,Retired 2018,Retired 2019,Retired 2020,Retired 2021,"Year Unknown",Remaining 1996,Remaining 1997,Remaining 1998,Remaining 1999,Remaining 2000,Remaining 2001,Remaining 2002,Remaining 2003,Remaining 2004,Remaining 2005,Remaining 2006,Remaining 2007,Remaining 2008,Remaining 2009,Remaining 2010,Remaining 2011,Remaining 2012,Remaining 2013,Remaining 2014,Remaining 2015,Remaining 2016,Remaining 2017,Remaining 2018,Remaining 2019,Remaining 2020,Remaining 2021,Project Owner ,Offset Project Operator ,Authorized Project Designee,Verifier,Estimated Annual Emission Reductions,PERs,Registry / ARB,ARB Project Detail,ARB ID,Project Listed,Project Registered ,CCB / Certifications,Project Type,"Registry Documents",Project Website,Issued 1996,Issued 1997,Issued 1998,Issued 1999,Issued 2000,Issued 2001,Issued 2002,Issued 2003,Issued 2004,Issued 2005,Issued 2006,Issued 2007,Issued 2008,Issued 2009,Issued 2010,Issued 2011,Issued 2012,Issued 2013,Issued 2014,Issued 2015,Issued 2016,Issued 2017,Issued 2018,Issued 2019,Issued 2020,Issued 2021,Notes from Registry,Notes from Berkeley Carbon Trading Project,Date added to database,"first issuance yr (no hard code, hide w formulas)"
VCS2565,Yunnan Qiubei Afforestation Project,VCS,No,Under development,Forestry & Land Use,Afforestation/Reforestation,AR-ACM0003,East Asia,China,,,"ECO GREEN LINK CO., LIMITED",0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,114990,0,VCS,,,,,,Agriculture Forestry and Other Land Use,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
VCS2566,The Serra do Amolar REDD+ Project,VCS,No,Under development,Forestry & Land Use,REDD+,VM0015,South America,Brazil,,,Instituto Homem Pantaneiro,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,30689,0,VCS,,,,,,Agriculture Forestry and Other Land Use,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
VCS2567,Soc Son Waste to Power Plant Project,VCS,No,Under development,Renewable Energy,Biomass,ACM0022,South East Asia,Vietnam,,,Ha Noi Thien Environmental Energy Joint Stock Company,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,486957,0,VCS,,,,,,Energy industries (renewable/non-renewable sources); Waste handling and disposal,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
VCS2569,Sichuan Yingjing IFM (conversion of logged to protected forest) Project,VCS,No,Under validation,Forestry & Land Use,Improved Forest Management,VM0010,East Asia,China,,,"Yingjing County State-owned Assets Management Co., Ltd",0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,27057,0,VCS,,,,,,Agriculture Forestry and Other Land Use,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
VCS257,42.5 MW Wind Power Project by VRL Logistics Ltd in Karnataka State (India),VCS,No,Registered,Renewable Energy,Wind,ACM0002,South Asia,India,,,M/s. VRL Logistics Limited,147407,147407,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,147407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29685,117386,73,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,91294,0,VCS,,,,,,Energy (renewable/non-renewable),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147407,0,0,0,0,0,0,0,0,0,0,0,,,202104,2009
VCS2570,Henan Tongbai and Zhenping Afforestation Project,VCS,No,Under development,Forestry & Land Use,Afforestation/Reforestation,AR-ACM0003,East Asia,China,,,"Beijing Qianyuhui International Environmental Investment Co., Ltd",0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,339387,0,VCS,,,,,,Agriculture Forestry and Other Land Use,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
VCS2571,Renewable Electricity Grouped Project in Africa,VCS,No,Under development,Renewable Energy,RE Bundled,AMS-I.D.,Sub Saharan Africa,Tanzania,,,Multiple Proponents,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,10208,0,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
VCS2573,SANTIAGO PONIENTE LANDFILL GAS  PROJECT,VCS,No,Under development,Waste Management,Landfill Methane,ACM0001,South America,Chile,,,Veolia,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,358590,0,VCS,,,,,,Energy industries (renewable/non-renewable sources); Waste handling and disposal,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
VCS2576,Montes del Este afforestation through high quality timber in degraded grasslands,VCS,No,Under validation,Forestry & Land Use,Afforestation/Reforestation,AR-ACM0003,South America,Uruguay,,,Pike Carbosur S.A.,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,38000,0,VCS,,,,,,Agriculture Forestry and Other Land Use,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
VCS2577,Establishing a Rubber Cultivation Project with Community Engagement in the Eastern & Uva Provinces of Sri Lanka,VCS,No,Under development,Forestry & Land Use,Afforestation/Reforestation,AR-ACM0003,South Asia,Sri Lanka,,,Rubber Reseach Institute of Sri Lanka,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,58607,0,VCS,,,,,,Agriculture Forestry and Other Land Use,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
VCS2579,Duplicate - Joburg,VCS,No,Inactive,Waste Management,Landfill Methane,ACM0001,Sub Saharan Africa,South Africa,,,ENERGY JOBURG RF (PTY) Limited,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,542839,0,VCS,,,,,,Energy industries (renewable/non-renewable sources); Waste handling and disposal,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
VCS258,Shandong Penglai Pingdingshan Wind Farm Project,VCS,No,Registered,Renewable Energy,Wind,ACM0002,East Asia,China,,,China Resources Wind Power (Yantai) Co. Ltd,71328,71328,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,71328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,107488,0,VCS,,,,,,Energy (renewable/non-renewable),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,71328,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,2009
VCS2581,Grouped projects for Mekong River Delta Water Purifier,VCS,No,Under validation,Household & Community,Clean Water,AMS-III.AV.,South East Asia,Vietnam,,,Sustainability Investment Promotion and Development Joint Stock Company,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1202693,0,VCS,,,,,,Energy demand,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
VCS2582,Zhijiang Shibaoshan LFG Power Generation Project,VCS,No,Under development,Waste Management,Landfill Methane,AMS-I.D.; AMS-III.G.,East Asia,China,,,"Zhijiang Xinzhongshui Chufeng Environmental Protection Technology Co., Ltd",0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,44138,0,VCS,,,,,,Energy industries (renewable/non-renewable sources); Waste handling and disposal,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
VCS2584,"Grouped Reforestation Project in Indore, India",VCS,No,Under development,Forestry & Land Use,Afforestation/Reforestation,AR-AMS0007; AR-ACM0003,South Asia,India,,,EKI Energy Services Limited,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,5458,0,VCS,,,,,,Agriculture Forestry and Other Land Use,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
VCS2585,Solid Waste to Bio CNG Production Facility in India,VCS,No,Under development,Renewable Energy,Biomass,AMS-III.AO.; ACM0022,South Asia,India,,,EKI Energy Services Limited,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,56700,0,VCS,,,,,,Energy industries (renewable/non-renewable sources); Waste handling and disposal,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
VCS2586,413 REDD Project,VCS,No,Under validation,Forestry & Land Use,REDD+,VM0007,South America,Brazil,,,"413 Environmental, LLC",0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2231363,0,VCS,,,,,,Agriculture Forestry and Other Land Use,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
VCS2587,Zero Carbon Aripuanã River Valley REDD Project 1,VCS,No,Under validation,Forestry & Land Use,REDD+,VM0006,South America,Brazil,,,"Zero Carbon Holdings, LLC",0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,717373,0,VCS,,,,,,Agriculture Forestry and Other Land Use,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
VCS2588,Taiba N’Diaye Wind Power,VCS,No,Under validation,Renewable Energy,Wind,ACM0002,Sub Saharan Africa,Senegal,,,Parc Eolien Taiba N’Diaye S.A.U,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,244415,0,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
VCS259,"R.S.J OZONE BUNDLED WIND FARM EMISSION OFFSET PROJECT, - PHASE IV",VCS,No,Registered,Renewable Energy,Wind,ACM0002,South Asia,India,,,R.S.J.Ozone Private Limited,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,74041,0,VCS,,,,,,Energy (renewable/non-renewable),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
VCS2590,REGENERATIVE AGRICULTURE IN RICE-WHEAT-MAIZE SYSTEM FOR INCOME GENERATION,VCS,No,Under development,Agriculture,Sustainable Agriculture,VM0042,South Asia,India,,,Grow Indigo Private Ltd,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,4267622,0,VCS,,,,,,Agriculture Forestry and Other Land Use,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
VCS2591,Yongkang huachuan MSW landfill site LFG comprehensive utilization project,VCS,No,Under validation,Waste Management,Landfill Methane,AMS-I.D.; AMS-III.G.,East Asia,China,,,"Henan BCCY Environmental Energy CO.,LTD.",0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,48363,0,VCS,,,,,,Energy industries (renewable/non-renewable sources); Waste handling and disposal,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
VCS2592,Hongya MSW landfill site biogas power generation project,VCS,No,Registration requested,Waste Management,Landfill Methane,AMS-I.D.; AMS-III.G.,East Asia,China,,,"Henan BCCY Environmental Energy CO.,LTD.",0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,52132,0,VCS,,,,,,Energy industries (renewable/non-renewable sources); Waste handling and disposal,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
VCS2593,Botou Hengjie MSW landfill site LFG comprehensive utilization project,VCS,No,Under validation,Waste Management,Landfill Methane,AMS-I.D.; AMS-III.G.,East Asia,China,,,"Henan BCCY Environmental Energy CO.,LTD.",0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,35034,0,VCS,,,,,,Energy industries (renewable/non-renewable sources); Waste handling and disposal,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
VCS2596,Tradewater International Honduras,VCS,No,Under development,Chemical Processes,Ozone Depleting Substances Recovery & Destruction,VM0016,Central America,Honduras,,,Tradewater International SRL,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,8500,0,VCS,,,,,,Fugitive emissions from production and consumption of halocarbons and sulphur hexafluoride,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
VCS2597,Grouped Electric Vehicles Project in India,VCS,No,Under development,Transportation,Electric Vehicles & Charging,AMS-III.C.,South Asia,India,,,EKI Energy Services Limited,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1705,0,VCS,,,,,,Transport,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
VCS2598,"Experimental regeneration of diverse forests on abandoned pastures in Panguana, Peru",VCS,No,Under development,Forestry & Land Use,Afforestation/Reforestation,AR-AMS0007,South America,Peru,,,Panguana Stiftung,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,9940,0,VCS,,,,,,Agriculture Forestry and Other Land Use,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
VCS2599,Domestic Cooking Stoves substitution programme in Mozambique,VCS,No,Units Transferred from Approved GHG Program,Household & Community,Cookstoves,AMS-II.G.,Sub Saharan Africa,Mozambique,,,Converted from other GHG program,7772,500,7272,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5856,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5856,1416,0,0,0,0,,,,,30373,0,VCS,,,,,,Energy demand,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7772,,,202112,2016
VCS26,"Gansu Diebu Niaojiaga 12,9 MW Hydropower Station Project",VCS,No,Registered,Renewable Energy,Hydropower,AMS-I.D.,East Asia,China,,,"Diebu Niaojiaga Hydropower Development Co, Ltd",12984,12984,0,2006,0,0,0,0,0,0,0,0,0,0,6984,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7668,5316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,6500,0,VCS,,,,,,Energy (renewable/non-renewable),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,12984,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,2006
VCS260,8.5 MW wind power project in Chitradurga district in Karnataka by Jindal Aluminium Ltd.,VCS,No,Registered,Renewable Energy,Wind,AMS-I.D.,South Asia,India,,,JINDAL ALUMINIUM LIMITED,31922,21365,10557,2007,0,0,0,0,0,0,0,0,0,0,0,10567,21355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,561,704,0,0,0,0,0,10100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10557,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,15961,0,VCS,,,,,,Energy (renewable/non-renewable),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31922,0,0,0,0,0,0,0,0,0,0,0,,,202104,2007
VCS2600,Oeste de Caucaia Landfill Project Activity,VCS,No,Units Transferred from Approved GHG Program,Waste Management,Landfill Methane,ACM0001,South America,Brazil,,,Converted from other GHG program,1059508,0,1059508,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059508,0,,,,,523569,0,VCS,,,,,,Waste handling and disposal,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059508,,,202112,2020
VCS2601,EnviroServ- Chloorkop Landfill Gas Recovery Project,VCS,No,Under validation,Waste Management,Landfill Methane,ACM0001,Sub Saharan Africa,South Africa,,,EnviroServ Waste Management,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,73041,0,VCS,,,,,,Waste handling and disposal,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
VCS2603,Composting of organic waste project in Guangxi,VCS,No,Under development,Waste Management,Composting,ACM0022,East Asia,China,,,"Beijing Ruifang Information Technology Co., Ltd",0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1527835,0,VCS,,,,,,Energy industries (renewable/non-renewable sources); Waste handling and disposal,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
